FIGHTER,SIG_STR_ratio,SIG_STR_pct,TOTAL_STR_ratio,TD_ratio,TD_pct,SUB.ATT,REV.,CTRL_seconds,HEAD_ratio,BODY_ratio,LEG_ratio,DISTANCE_ratio,CLINCH_ratio,GROUND_ratio
Mana Martinez,0.4694983151300503,0.465,0.5303644882394147,0.14583333333333334,0.14583333333333334,1.0,1.0,120,0.3497474578863338,0.6955013736263737,0.7592592592592592,0.46374376161257946,0.2236111111111111,0.27777777777777773
Mandy Bohm,0.5176077498179232,0.5155555555555555,0.5369595120070816,0.09259259259259259,0.09222222222222223,2.0,1.0,329,0.3659291813788095,0.7396825396825396,0.7777777777777778,0.43348444825206445,0.7629629629629631,0.1111111111111111
Manel Kape,0.4902678003858192,0.48588235294117643,0.5388371293465904,0.0980392156862745,0.09764705882352942,2.0,1.0,174,0.43143095537596815,0.6759570494864612,0.5904761904761905,0.4857834741590721,0.29411764705882354,0.24215686274509807
Manny Bermudez,0.6002876509455457,0.59875,0.68426045614946,0.5833333333333333,0.5825,6.0,3.0,736,0.5772682178932179,0.50625,0.0,0.4343005952380952,0.375,0.7339488636363636
Manolo Zecchini,0.21951219512195122,0.21,0.21951219512195122,0.0,0.0,0.0,0.0,0,0.16666666666666666,0.25,0.42857142857142855,0.21951219512195122,0.0,0.0
Manon Fiorot,0.4386296757912782,0.4347619047619048,0.4547658946792894,0.2619047619047619,0.26142857142857145,0.0,0.0,618,0.35639579840387714,0.7559004487575917,0.8624338624338624,0.42729650909382744,0.39685383629483006,0.19841269841269843
Manuel Rodriguez,0.3333333333333333,0.33,0.68,0.75,0.75,0.0,0.0,219,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
Manuel Torres,0.631985294117647,0.63,0.6700805322128852,0.3333333333333333,0.3333333333333333,1.0,0.0,59,0.4702380952380952,0.9523809523809524,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.6666666666666666
Manvel Gamburyan,0.4276789604163771,0.4244117647058823,0.5134322811951331,0.32598039215686275,0.32529411764705884,8.0,1.0,2225,0.3233783370564011,0.49068627450980395,0.6391456582633053,0.343024273952224,0.45562917474682185,0.26985294117647063
MarQuel Mederos,0.402020202020202,0.39999999999999997,0.4385434766185692,0.0,0.0,0.0,0.0,253,0.26964895930413174,0.7045454545454546,0.7936507936507936,0.3820648487315154,1.0,0.0
Mara Romero Borella,0.436469911936196,0.4326666666666667,0.5702242604797692,0.4,0.4,1.0,0.0,1002,0.3505395502579756,0.45,0.6668181818181818,0.34728498373244904,0.3222222222222222,0.31666666666666665
Marc Diakiese,0.4491786622216405,0.4451282051282051,0.5424729663976325,0.29090354090354087,0.28974358974358977,0.0,3.0,3516,0.32887718961148776,0.5265669515669515,0.6464105694874925,0.3788777104349619,0.4435897435897436,0.28725718725718724
Marc-Andre Barriault,0.47929875910014275,0.47516129032258064,0.5123447226047788,0.06451612903225806,0.06451612903225806,1.0,1.0,801,0.39974639343106133,0.7583172431394742,0.5552818149592343,0.3952873265586252,0.6132351953934365,0.18833068922968446
Marcel Fortuna,0.4692281817281817,0.4657142857142857,0.4971179676596145,0.047619047619047616,0.047142857142857146,1.0,0.0,68,0.389925502092641,0.730952380952381,0.5428571428571428,0.4522538900588207,0.6904761904761905,0.0
Marcelo Aguiar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Marcelo Golm,0.5629582192082192,0.55875,0.6352297610876884,0.125,0.125,1.0,0.0,174,0.4476372738521788,0.7901785714285714,0.85,0.4570255216563415,0.8559465452847805,0.10869565217391304
Marcelo Guimaraes,0.5529285931117831,0.5479999999999999,0.5948506864632936,0.17083333333333334,0.16999999999999998,0.0,0.0,934,0.34168245604461017,0.631547619047619,0.8838441558441559,0.5247079309335675,0.5333333333333333,0.1
Marcelo Mello,0.5384615384615384,0.53,0.6,0.5,0.5,0.0,0.0,0,0.5,1.0,0.0,1.0,0.0,0.5
Marcelo Rojo,0.44685070943018296,0.4425,0.46936631612392116,0.125,0.125,0.0,0.0,58,0.3167766357206012,0.6999007936507936,0.9433066933066934,0.4253146372507575,0.6011904761904762,0.10416666666666667
Marcin Bandel,0.3428571428571428,0.34,0.38095238095238093,0.0,0.0,0.0,0.0,95,0.30952380952380953,0.16666666666666666,0.3333333333333333,0.4761904761904762,0.0,0.0
Marcin Held,0.3631864451566685,0.35833333333333334,0.5062991950159513,0.4930555555555555,0.4925,3.0,0.0,1394,0.3597057229900582,0.20833333333333334,0.1111111111111111,0.3347255826641959,0.24583333333333335,0.31183862433862436
Marcin Prachnio,0.5510399600177355,0.5469565217391305,0.6160213850574836,0.043478260869565216,0.043478260869565216,0.0,0.0,228,0.3128426125736395,0.6976839372619423,0.8049843133988561,0.5289974571646432,0.44720496894409933,0.043478260869565216
Marcin Tybura,0.49983173249882723,0.49541666666666667,0.5763825203410821,0.26631944444444444,0.2660416666666667,2.0,1.0,3874,0.39207728283494125,0.6301722582972583,0.6606481481481482,0.4123848716705494,0.3977430555555555,0.30199093060935167
Marcin Wrzosek,0.43047433398310586,0.4266666666666667,0.611035342378626,0.3333333333333333,0.3333333333333333,0.0,0.0,279,0.39114778694673674,0.6666666666666666,0.7222222222222222,0.36127954294337994,0.5527777777777777,0.5833333333333334
Marcio Alexandre Junior,0.4042625884305045,0.4011111111111111,0.49739081854310313,0.05555555555555555,0.05555555555555555,1.0,0.0,116,0.25395897150283114,0.6571428571428571,0.5185185185185185,0.31095769054706257,0.4444444444444444,0.08888888888888889
Marcio Cruz,0.3938792688792689,0.39,0.46048064342723405,0.07142857142857142,0.07142857142857142,3.0,0.0,364,0.19071166928309785,0.7142857142857143,0.7023809523809523,0.28620712620712624,0.4880952380952381,0.11278195488721805
Marco Beltran,0.3920127755764642,0.3885714285714285,0.4694217633206332,0.16071428571428573,0.16071428571428573,1.0,1.0,500,0.28778514718364345,0.5709956709956711,0.7386904761904762,0.3290804951519237,0.40748299319727893,0.3547619047619048
Marco Polo Reyes,0.3556864403822616,0.35307692307692307,0.38339422899076203,0.0,0.0,0.0,0.0,239,0.22856054717473923,0.5988511488511489,0.6222222222222222,0.3156251869268635,0.36446886446886445,0.39468864468864473
Marco Ruas,0.6824835914538504,0.68,0.680073140367258,0.4166666666666667,0.4166666666666667,8.0,1.0,221,0.43029569892473124,0.16666666666666666,0.5898692810457516,0.47004186289900574,0.27777777777777773,0.33928571428571425
Marcos Mariano,0.2583333333333333,0.2575,0.34090909090909094,0.0,0.0,0.0,0.0,48,0.07142857142857142,0.375,0.125,0.2232142857142857,0.0,0.25
Marcos Rogerio de Lima,0.579498202376477,0.5758620689655172,0.6890310199022167,0.20977011494252873,0.2096551724137931,4.0,1.0,2750,0.46233526177496753,0.6082670203359858,0.6697370327441321,0.461318800197119,0.30632183908045973,0.4040430833534282
Marcos Vinicius,0.4652607808857809,0.4625,0.5464608440971822,0.0,0.0,1.0,0.0,163,0.3608946608946609,0.5583333333333333,0.5,0.31886697860962565,0.7083333333333334,0.25
Marcus Aurelio,0.3495737114713341,0.34500000000000003,0.4523644569057306,0.060799319727891155,0.060000000000000005,3.0,0.0,541,0.3197253208316873,0.32142857142857145,0.35714285714285715,0.28053057341167675,0.3020408163265306,0.2802197802197802
Marcus Bossett,0.5,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5,0.0,0.0
Marcus Brimage,0.3423038924633814,0.3383333333333333,0.3586210790450748,0.1111111111111111,0.1111111111111111,0.0,0.0,108,0.2438499157095696,0.5483660130718955,0.7060846560846561,0.3367424385137008,0.1542022792022792,0.041666666666666664
Marcus Davis,0.42801752255766856,0.4248387096774194,0.5922571013049833,0.31827956989247314,0.31806451612903225,12.0,0.0,1784,0.37101987288610055,0.4459391391479677,0.4860215053763441,0.367010849332827,0.430568356374808,0.3917952314165498
Marcus Jones,0.2777777777777778,0.275,0.2777777777777778,0.375,0.375,1.0,0.0,161,0.23076923076923078,0.25,0.5,0.23076923076923078,0.4,0.0
Marcus LeVesseur,0.6091919191919192,0.6083333333333333,0.6720102161962628,0.4537037037037037,0.4533333333333333,1.0,0.0,886,0.3946840196840197,0.625,0.7907509157509157,0.3986111111111111,0.8139880952380952,0.20833333333333334
Marcus McGhee,0.5202567547395134,0.516,0.5249992339982229,0.06666666666666667,0.066,1.0,0.0,143,0.4663786019802104,0.6888888888888889,0.4333333333333333,0.4771565934065934,0.5,0.28181818181818186
Marcus Silveira,0.45,0.45,0.7230769230769231,1.0,1.0,2.0,0.0,0,0.45,0.0,0.0,0.0,0.7222222222222222,0.0
Maria Oliveira,0.40829918856051495,0.4033333333333333,0.44772086420494733,0.2222222222222222,0.22166666666666668,0.0,0.0,343,0.32588745736768654,0.6809695342783578,0.8557720057720059,0.3970613682992123,0.625,0.16666666666666666
Marina Rodriguez,0.46305195296369805,0.4585365853658537,0.5403652310081847,0.03252032520325203,0.032439024390243903,3.0,2.0,701,0.358439073764989,0.6043319344744691,0.6413997587778075,0.37159497788660817,0.570002901487779,0.22864602876798
Mario Bautista,0.49615487543757464,0.492,0.5416019287013933,0.3158333333333333,0.3155,6.0,1.0,1170,0.41365761864020223,0.7145254296357237,0.5714514652014652,0.40715189579834854,0.5176202147525677,0.25166666666666665
Mario Miranda,0.6326715152802109,0.6288888888888889,0.6969532546083917,0.2222222222222222,0.2222222222222222,0.0,2.0,631,0.4406796906796907,0.5648148148148148,0.7160493827160495,0.47459716209716213,0.5462962962962963,0.36519075466443884
Mario Neto,0.5,0.5,0.525,0.5,0.5,0.0,0.0,119,0.16666666666666666,0.0,0.9166666666666667,0.4318181818181818,0.4,0.25
Marion Reneau,0.4168441296216857,0.41277777777777774,0.5101184386153855,0.16666666666666666,0.16666666666666666,9.0,1.0,1202,0.3186309104787207,0.6111594424094424,0.5622354497354497,0.3602648648813924,0.4711179252845919,0.16582680436847103
Mariya Agapova,0.4812210612083478,0.4754545454545455,0.6057057135392608,0.18181818181818182,0.18181818181818182,3.0,1.0,289,0.40044975020362145,0.6411796536796537,0.2857142857142857,0.3780947720541022,0.49286987522281644,0.14772727272727273
Mark Bocek,0.4232564209496881,0.41903225806451616,0.5881269426701543,0.43533026113671275,0.43451612903225806,13.0,3.0,4850,0.3067001410950081,0.7219662058371735,0.524910394265233,0.23673882675923502,0.6560334528076462,0.351484036453576
Mark Coleman,0.5514714782571926,0.5476190476190477,0.6476485849529369,0.44603174603174606,0.4452380952380952,8.0,0.0,959,0.5323727540068424,0.30952380952380953,0.1746031746031746,0.33766788766788763,0.27244025815454387,0.45137759466786903
Mark De La Rosa,0.35371411072610837,0.34944444444444445,0.40272723379596265,0.09259259259259259,0.09222222222222223,1.0,0.0,578,0.2583925108770162,0.5371341621341621,0.5588383838383838,0.3118281076862279,0.39642857142857146,0.23703703703703705
Mark Eddiva,0.4724414491407755,0.46888888888888886,0.5551042226498617,0.1388888888888889,0.1388888888888889,0.0,0.0,772,0.2616454976052499,0.6797979797979798,0.8061364159190246,0.36555080421880576,0.6332010582010582,0.38705738705738707
Mark Godbeer,0.5140169133045273,0.51,0.6086780114326203,0.0,0.0,0.0,1.0,292,0.3646084074655503,0.7431122448979591,0.6456043956043956,0.42144883031582536,0.5479591836734694,0.2494331065759637
Mark Hall,0.5833333333333333,0.5820000000000001,0.6422742474916389,0.0,0.0,0.0,1.0,0,0.65,0.2,0.4,0.6,0.2,0.26666666666666666
Mark Holst,0.15625,0.155,0.33958333333333335,0.25,0.25,3.0,0.0,254,0.03125,0.5,0.5,0.0625,0.25,0.25
Mark Hominick,0.4078089650230971,0.4027777777777778,0.4957128931339262,0.1111111111111111,0.1111111111111111,1.0,0.0,359,0.34356064203298636,0.6874338624338624,0.4375,0.3696386694308429,0.20502645502645503,0.1390168970814132
Mark Hughes,0.4602272727272727,0.455,0.8714568226763348,0.5,0.5,3.0,0.0,564,0.39285714285714285,1.0,0.0,0.0,0.5,0.4642857142857143
Mark Hunt,0.4018222255760389,0.3976086956521739,0.48445659496111976,0.10144927536231883,0.10130434782608697,1.0,1.0,1185,0.3517018710538181,0.3753623188405797,0.45869565217391306,0.36102698240819875,0.3007246376811594,0.21449275362318843
Mark Kerr,0.6035714285714285,0.6025,0.6241883116883117,0.75,0.75,1.0,0.0,0,0.5708333333333333,0.0,0.25,0.25,0.25,0.4458333333333333
Mark Madsen,0.4653247914666253,0.4614285714285714,0.5323834464112766,0.39404761904761904,0.39357142857142857,0.0,0.0,984,0.40726644345544205,0.4623626373626374,0.48214285714285715,0.3469074288304824,0.5351190476190476,0.4403453689167975
Mark Munoz,0.4315487797397207,0.428,0.5076977112308758,0.26587301587301587,0.26566666666666666,5.0,3.0,2575,0.350727202826075,0.6202356902356903,0.3972979797979798,0.3005502335072915,0.40012632128485787,0.44377426676599935
Mark Robinson,0.0,0.0,0.5,0.0,0.0,0.0,0.0,185,0.0,0.0,0.0,0.0,0.0,0.0
Mark Scanlon,0.37663485330505475,0.37333333333333335,0.5046537765836011,0.5,0.5,2.0,1.0,197,0.362996632996633,0.25,0.3333333333333333,0.3688888888888889,0.21666666666666667,0.26666666666666666
Mark Schultz,0.27586206896551724,0.27,0.7708333333333334,1.0,1.0,0.0,0.0,0,0.25925925925925924,1.0,0.0,0.5,0.0,0.25925925925925924
Mark Striegl,0.4666666666666666,0.4633333333333333,0.5873015873015873,0.0,0.0,0.0,0.0,82,0.29285714285714287,0.3333333333333333,1.0,0.5261904761904762,0.0,0.16666666666666666
Mark Weir,0.6607142857142857,0.6575,0.7737470862470862,0.0,0.0,3.0,1.0,164,0.4107142857142857,0.25,0.0,0.625,0.25,0.34750000000000003
Markus Perez,0.5049203112899533,0.50125,0.577601315748224,0.11458333333333334,0.11375,5.0,0.0,754,0.3339761976650564,0.8025703463203463,0.6145833333333334,0.41719798824895676,0.5739335317460318,0.296875
Marlon Moraes,0.4171033230471552,0.41285714285714287,0.42726792869743335,0.1746031746031746,0.1742857142857143,2.0,0.0,364,0.33879678093778665,0.5384353741496598,0.5873015873015873,0.4061140012273746,0.16666666666666666,0.22698412698412698
Marlon Vera,0.4806333661993347,0.4762121212121212,0.5191693449219383,0.13636363636363635,0.13636363636363635,18.0,1.0,1822,0.3587636330913683,0.5334913996678703,0.7329398196376805,0.4268198417720729,0.4856886800068619,0.30319186174449336
Marnic Mann,0.34973544973544973,0.3466666666666667,0.6448960742224327,0.16666666666666666,0.16666666666666666,1.0,1.0,207,0.24365079365079365,0.3055555555555555,0.5833333333333334,0.3404553049289891,0.16666666666666666,0.08333333333333333
Martin Bravo,0.3920515430052816,0.38875,0.4363053865003471,0.21666666666666667,0.21625,0.0,0.0,261,0.30823431307842364,0.684054834054834,0.3458333333333333,0.38077161704520196,0.36696428571428574,0.2552083333333333
Martin Buday,0.5307490641264769,0.5253333333333333,0.6105935106954234,0.06666666666666667,0.06666666666666667,1.0,0.0,871,0.44519931745307945,0.6996866096866097,0.5833333333333334,0.4722474812526906,0.6028770157717527,0.10476190476190476
Martin Day,0.45856555720154785,0.454,0.5159009861494631,0.2,0.2,2.0,2.0,251,0.41732469568217445,0.4849912280701754,0.5266666666666666,0.4496717493125805,0.2,0.41666666666666663
Martin Kampmann,0.4272506191200624,0.4236111111111111,0.4983380726651998,0.2546957671957672,0.2544444444444445,21.0,3.0,2717,0.36342899690297586,0.6763668430335097,0.15740740740740738,0.2872257711575601,0.5866338908005574,0.33857498982498985
Martin Sano,0.3333333333333333,0.33,0.3333333333333333,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
Martin Svensson,0.3666666666666667,0.365,0.40804597701149425,0.0,0.0,0.0,0.0,19,0.09375,0.8333333333333333,1.0,0.36231884057971014,0.0,0.5
Marvin Eastman,0.35729701555226295,0.35333333333333333,0.45172283142871383,0.14814814814814814,0.14777777777777779,0.0,0.0,297,0.19015326492106677,0.5185185185185185,0.5185185185185186,0.1501556629092861,0.5344589687726943,0.0
Marvin Vettori,0.4276908040818153,0.4243137254901961,0.5100733081111499,0.27450980392156865,0.2741176470588235,8.0,1.0,3277,0.36849104196990085,0.713655462184874,0.5806704733175322,0.39844305774861655,0.3890828126122244,0.18712921065862242
Maryna Moroz,0.3579122775460585,0.3535483870967742,0.41007289968910665,0.13978494623655913,0.1396774193548387,6.0,1.0,1867,0.2778385459494149,0.6205338176751426,0.42261555648652427,0.30028406934173807,0.3630952380952381,0.2726233145587984
Masanori Kanehara,0.6637750270562771,0.66,0.8131967585589299,0.4375,0.4375,3.0,1.0,1084,0.44166666666666665,0.5166666666666667,0.5,0.6158730158730159,0.1474358974358974,0.375
Masio Fullen,0.4226301400812796,0.4185714285714286,0.4596660552994856,0.07142857142857142,0.07142857142857142,0.0,0.0,103,0.20232593037214888,0.6819727891156463,0.39999999999999997,0.4007212737226763,0.4516483516483517,0.07142857142857142
Mason Jones,0.47380537789098526,0.47,0.5427104028717425,0.38181818181818183,0.38181818181818183,0.0,0.0,950,0.380877074485702,0.7381839417267225,0.5303030303030304,0.3676073989165713,0.7224782792964611,0.37740500240500235
Masutatsu Yano,0.2931818181818182,0.29000000000000004,0.3321428571428572,0.16666666666666666,0.165,0.0,0.0,122,0.1875,0.5,0.3333333333333333,0.17142857142857143,0.0,0.25
Mateus Mendonca,0.37877489497090827,0.3742857142857143,0.5185132178079357,0.34761904761904766,0.34714285714285714,1.0,0.0,737,0.2729568750577154,0.619047619047619,0.3095238095238095,0.2979591836734694,0.5714285714285714,0.4238095238095238
Mateusz Gamrot,0.5615139304232137,0.5566666666666666,0.6124481121375526,0.36541005291005296,0.36333333333333334,1.0,0.0,1716,0.5009522037636447,0.6069444444444444,0.5274621212121212,0.5474845306903916,0.5020833333333333,0.5060185185185185
Mateusz Rebecki,0.48815161521295014,0.4833333333333333,0.5302642646730618,0.6944444444444444,0.6944444444444444,2.0,0.0,904,0.39477963275240513,0.587791234530365,0.949074074074074,0.40790423003795034,0.1111111111111111,0.5166666666666667
Matheus Nicolau,0.5300834062347353,0.5258333333333333,0.574203235601621,0.21180555555555555,0.21125000000000002,6.0,0.0,1073,0.41090226767274735,0.6698444801385978,0.6743055555555556,0.5250550990114046,0.16666666666666666,0.2680981968810916
Mats Nilsson,0.381643028024607,0.3775,0.4671041921041921,0.4375,0.4375,3.0,0.0,178,0.2630984211866565,0.95,0.9642857142857143,0.3503844839371155,0.5,0.25
Matt Andersen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Arroyo,0.5446428571428571,0.5416666666666666,0.745660247727247,0.20555555555555557,0.205,10.0,0.0,313,0.4878968253968254,0.37777777777777777,0.47222222222222227,0.3125,0.07894736842105263,0.7916666666666666
Matt Bessette,0.33618533600714645,0.33166666666666667,0.438790654220998,0.0,0.0,0.0,1.0,92,0.2703194103194103,0.6972222222222223,0.38888888888888884,0.29616013071895425,0.7285714285714286,0.16666666666666666
Matt Brown,0.5460544709296528,0.5428358208955224,0.6127887033642807,0.2961975835110163,0.29597014925373133,24.0,4.0,3559,0.4355152429848198,0.7066519094504169,0.5007699597251837,0.4325137591605809,0.6366655778935811,0.3503663169334811
Matt Dwyer,0.3157234843715822,0.31375,0.3413238844185136,0.020833333333333332,0.02,0.0,0.0,194,0.23925130387626042,0.36041666666666666,0.475,0.2834733072205099,0.34226190476190477,0.14166666666666666
Matt Frevola,0.37975099016248126,0.37555555555555553,0.4501188589281986,0.2777777777777778,0.27722222222222226,3.0,3.0,626,0.3158332035214393,0.5066919191919192,0.6172839506172839,0.3192750182634306,0.43425925925925923,0.22382297551789077
